atom a,atom b,lowest distortion,a,b,c,alpha,beta,gamma,vpa,mu_b,metal_or_insulator
Tm,Cu,orthorhombic,5.152,5.823,7.106,90.0,90.0,90.0,10.66,0.0,insulator
Tm,Dy,cubic,4.252,4.252,4.252,90.0,90.0,90.0,15.37,0.0,insulator
Tm,Er,cubic,4.206,4.206,4.206,90.0,90.0,90.0,14.878,0.0,insulator
Tm,Eu,orthorhombic,5.615,5.729,9.301,90.0,90.0,90.0,14.960999999999999,0.2,metal
Tm,Fe,orthorhombic,5.229,5.559,7.559,90.0,90.0,90.0,10.985,1.0,insulator
Tm,Ga,orthorhombic,5.206,5.526,7.508,90.0,90.0,90.0,10.799000000000001,0.0,insulator
Tm,Gd,cubic,4.306,4.306,4.306,90.0,90.0,90.0,15.965,0.0,insulator
Tm,Ge,cubic,3.848,3.848,3.848,90.0,90.0,90.0,11.398,0.0,metal
Tm,Hf,cubic,4.064,4.064,4.064,90.0,90.0,90.0,13.424000000000001,0.0,metal
Tm,Hg,cubic,4.174,4.174,4.174,90.0,90.0,90.0,14.544,0.0,metal
Tm,Ho,cubic,4.224,4.224,4.224,90.0,90.0,90.0,15.075999999999999,0.0,insulator
Tm,In,cubic,4.081,4.081,4.081,90.0,90.0,90.0,13.593,0.0,insulator
Tm,Ir,cubic,3.938,3.938,3.938,90.0,90.0,90.0,12.215,0.0,metal
Tm,K,orthorhombic,5.827,5.847,10.289,90.0,90.0,90.0,17.528,0.4,metal
Tm,La,cubic,4.499,4.499,4.499,90.0,90.0,90.0,18.215,0.0,metal
Tm,Li,cubic,3.598,3.598,3.598,90.0,90.0,90.0,9.312999999999999,0.398,metal
Tm,Lu,cubic,4.138,4.138,4.138,90.0,90.0,90.0,14.17,0.0,insulator
Tm,Mg,cubic,3.782,3.782,3.782,90.0,90.0,90.0,10.823,0.2,metal
Tm,Mn,orthorhombic,5.22,5.688,7.422,90.0,90.0,90.0,11.019,0.8,insulator
Tm,Mo,cubic,3.944,3.944,3.944,90.0,90.0,90.0,12.267999999999999,0.004,metal
Tm,Na,cubic,3.895,3.895,3.895,90.0,90.0,90.0,11.814,0.4,metal
Tm,Nb,cubic,4.018,4.018,4.018,90.0,90.0,90.0,12.974,0.0,metal
Tm,Nd,cubic,4.444,4.444,4.444,90.0,90.0,90.0,17.55,0.0,metal
Tm,Ni,orthorhombic,5.096,5.51,7.302,90.0,90.0,90.0,10.252,0.2,metal
Tm,Np,cubic,4.403,4.403,4.403,90.0,90.0,90.0,17.067,0.751,metal
Tm,Os,cubic,3.924,3.924,3.924,90.0,90.0,90.0,12.089,0.005,metal
Tm,Pa,cubic,4.461,4.461,4.461,90.0,90.0,90.0,17.753,0.248,metal
Tm,Pb,orthorhombic,5.734,6.002,8.481,90.0,90.0,90.0,14.592,0.0,metal
Tm,Pd,cubic,3.937,3.937,3.937,90.0,90.0,90.0,12.206,0.0,metal
Tm,Pm,cubic,4.401,4.401,4.401,90.0,90.0,90.0,17.048,0.0,metal
Tm,Pr,cubic,4.483,4.483,4.483,90.0,90.0,90.0,18.02,0.0,metal
Tm,Pt,cubic,4.0,4.0,4.0,90.0,90.0,90.0,12.797,0.0,metal
Tm,Pu,cubic,4.36,4.36,4.36,90.0,90.0,90.0,16.579,0.891,metal
Tm,Rb,orthorhombic,5.815,5.858,11.132,90.0,90.0,90.0,18.959,0.4,metal
Tm,Re,cubic,3.935,3.935,3.935,90.0,90.0,90.0,12.19,0.155,metal
Tm,Rh,cubic,3.9,3.9,3.9,90.0,90.0,90.0,11.866,0.001,metal
Tm,Ru,cubic,3.899,3.899,3.899,90.0,90.0,90.0,11.850999999999999,0.135,metal
Tm,Sb,cubic,4.195,4.195,4.195,90.0,90.0,90.0,14.767999999999999,0.0,metal
Tm,Sc,cubic,3.969,3.969,3.969,90.0,90.0,90.0,12.507,0.0,insulator
Tm,Si,cubic,3.654,3.654,3.654,90.0,90.0,90.0,9.755,0.0,metal
Tm,Sm,cubic,4.374,4.374,4.374,90.0,90.0,90.0,16.736,0.0,insulator
Tm,Sn,cubic,4.091,4.091,4.091,90.0,90.0,90.0,13.69,0.001,metal
Tm,Sr,orthorhombic,6.216,6.361,8.184,90.0,90.0,90.0,16.179000000000002,0.2,insulator
Tm,Ta,cubic,3.996,3.996,3.996,90.0,90.0,90.0,12.763,0.001,metal
Tm,Tb,cubic,4.278,4.278,4.278,90.0,90.0,90.0,15.658,0.0,insulator
Tm,Tc,cubic,3.919,3.919,3.919,90.0,90.0,90.0,12.04,0.315,metal
Tm,Te,cubic,4.226,4.226,4.226,90.0,90.0,90.0,15.097999999999999,0.003,metal
Tm,Th,cubic,4.554,4.554,4.554,90.0,90.0,90.0,18.887999999999998,0.013,metal
Tm,Ti,orthorhombic,5.245,5.631,7.575,90.0,90.0,90.0,11.186,0.2,metal
Tm,Tl,orthorhombic,5.48,5.825,8.656,90.0,90.0,90.0,13.812999999999999,0.0,insulator
Tm,Tm,cubic,4.18,4.18,4.18,90.0,90.0,90.0,14.604000000000001,0.0,insulator
Tm,U,cubic,4.384,4.384,4.384,90.0,90.0,90.0,16.852,0.514,metal
Tm,V,orthorhombic,5.245,5.632,7.558,90.0,90.0,90.0,11.162,0.4,insulator
Tm,W,cubic,3.953,3.953,3.953,90.0,90.0,90.0,12.354000000000001,0.002,metal
Tm,Y,cubic,4.251,4.251,4.251,90.0,90.0,90.0,15.360999999999999,0.0,insulator
Tm,Yb,cubic,4.086,4.086,4.086,90.0,90.0,90.0,13.642999999999999,-0.126,metal
Tm,Zn,orthorhombic,5.187,5.737,7.385,90.0,90.0,90.0,10.985999999999999,0.0,metal
Tm,Zr,cubic,4.119,4.119,4.119,90.0,90.0,90.0,13.975999999999999,0.0,metal
U,Ac,cubic,4.654,4.654,4.654,90.0,90.0,90.0,20.164,0.602,metal
U,Ag,orthorhombic,5.53,6.255,7.831,90.0,90.0,90.0,13.544,0.368,metal
U,Al,orthorhombic,5.34,5.349,7.54,90.0,90.0,90.0,10.770999999999999,0.6,insulator
U,As,cubic,4.031,4.031,4.031,90.0,90.0,90.0,13.097999999999999,0.657,metal
U,Au,cubic,4.136,4.136,4.136,90.0,90.0,90.0,14.154000000000002,0.588,metal
U,B,cubic,3.585,3.585,3.585,90.0,90.0,90.0,9.215,0.579,metal
U,Be,cubic,3.58,3.58,3.58,90.0,90.0,90.0,9.175,0.4,metal
U,Cd,orthorhombic,5.62,6.035,8.278,90.0,90.0,90.0,14.039000000000001,0.4,insulator
U,Ce,cubic,4.547,4.547,4.547,90.0,90.0,90.0,18.799,0.6,metal
U,Cr,rhombohedral,5.471,5.471,5.471,61.2,61.2,61.2,11.898,1.2,insulator
U,Dy,cubic,4.287,4.287,4.287,90.0,90.0,90.0,15.753,0.6,metal
U,Eu,cubic,4.276,4.276,4.276,90.0,90.0,90.0,15.639000000000001,0.458,metal
U,Fe,cubic,3.898,3.898,3.898,90.0,90.0,90.0,11.842,1.57,metal
U,Ga,orthorhombic,5.475,5.502,7.862,90.0,90.0,90.0,11.842,0.6,insulator
U,Gd,cubic,4.337,4.337,4.337,90.0,90.0,90.0,16.31,0.6,metal
U,Ge,cubic,3.926,3.926,3.926,90.0,90.0,90.0,12.104000000000001,0.693,metal
U,Hf,orthorhombic,5.629,5.974,8.067,90.0,90.0,90.0,13.562000000000001,0.621,metal
U,Hg,orthorhombic,5.681,6.135,8.838,90.0,90.0,90.0,15.402999999999999,0.4,insulator
U,Ir,cubic,4.003,4.003,4.003,90.0,90.0,90.0,12.83,0.6,metal
U,K,orthorhombic,5.403,5.74,11.299,90.0,90.0,90.0,17.52,0.2,insulator
U,La,cubic,4.576,4.576,4.576,90.0,90.0,90.0,19.16,0.601,metal
U,Li,orthorhombic,5.167,5.647,7.359,90.0,90.0,90.0,10.735,0.2,insulator
U,Mg,orthorhombic,5.348,5.732,7.683,90.0,90.0,90.0,11.777000000000001,0.4,insulator
U,Mn,orthorhombic,5.463,5.94,7.879,90.0,90.0,90.0,12.780999999999999,1.4,insulator
U,Mo,cubic,4.0,4.0,4.0,90.0,90.0,90.0,12.796,0.621,metal
U,Na,orthorhombic,5.483,5.74,8.365,90.0,90.0,90.0,13.162,0.2,insulator
U,Nb,cubic,4.064,4.064,4.064,90.0,90.0,90.0,13.425,0.662,metal
U,Ni,cubic,3.789,3.789,3.789,90.0,90.0,90.0,10.883,0.8,metal
U,Os,cubic,3.984,3.984,3.984,90.0,90.0,90.0,12.648,0.591,metal
U,Pd,cubic,4.005,4.005,4.005,90.0,90.0,90.0,12.850999999999999,0.592,metal
U,Pm,cubic,4.425,4.425,4.425,90.0,90.0,90.0,17.331,0.6,metal
U,Pt,cubic,4.059,4.059,4.059,90.0,90.0,90.0,13.37,0.6,metal
U,Pu,cubic,4.441,4.441,4.441,90.0,90.0,90.0,17.523,1.6,metal
U,Rb,orthorhombic,5.387,5.747,12.174,90.0,90.0,90.0,18.845,0.2,insulator
U,Re,cubic,3.993,3.993,3.993,90.0,90.0,90.0,12.729000000000001,0.637,metal
U,Rh,cubic,3.97,3.97,3.97,90.0,90.0,90.0,12.517999999999999,0.57,metal
U,Ru,cubic,3.962,3.962,3.962,90.0,90.0,90.0,12.440999999999999,0.565,metal
U,Sb,cubic,4.228,4.228,4.228,90.0,90.0,90.0,15.118,0.725,metal
U,Sc,orthorhombic,5.6,5.831,8.039,90.0,90.0,90.0,13.125,0.6,insulator
U,Si,cubic,3.771,3.771,3.771,90.0,90.0,90.0,10.727,0.734,metal
U,Sm,cubic,4.401,4.401,4.401,90.0,90.0,90.0,17.051,0.6,metal
U,Sn,cubic,4.112,4.112,4.112,90.0,90.0,90.0,13.908,0.744,metal
U,Sr,orthorhombic,5.809,5.967,9.651,90.0,90.0,90.0,16.725,0.4,insulator
U,Ta,rhombohedral,5.388,5.388,5.388,67.9,67.9,67.9,12.908,0.529,metal
U,Tb,cubic,4.31,4.31,4.31,90.0,90.0,90.0,16.016,0.6,metal
U,Tc,cubic,3.98,3.98,3.98,90.0,90.0,90.0,12.613,0.876,metal
U,Th,cubic,4.57,4.57,4.57,90.0,90.0,90.0,19.09,0.798,metal
U,Ti,orthorhombic,5.463,5.692,7.888,90.0,90.0,90.0,12.263,0.414,metal
U,Tl,orthorhombic,5.939,6.187,8.483,90.0,90.0,90.0,15.585,0.4,metal
U,Tm,cubic,4.218,4.218,4.218,90.0,90.0,90.0,15.012,0.6,metal
U,V,orthorhombic,5.392,5.949,7.76,90.0,90.0,90.0,12.447000000000001,1.0,insulator
U,W,cubic,4.003,4.003,4.003,90.0,90.0,90.0,12.827,0.644,metal
U,Y,cubic,4.287,4.287,4.287,90.0,90.0,90.0,15.753,0.6,metal
U,Yb,cubic,4.136,4.136,4.136,90.0,90.0,90.0,14.145999999999999,0.401,metal
U,Zn,cubic,3.864,3.864,3.864,90.0,90.0,90.0,11.536,0.511,metal
U,Zr,orthorhombic,5.669,6.188,7.847,90.0,90.0,90.0,13.763,0.51,metal
V,Ag,orthorhombic,5.179,5.572,9.022,90.0,90.0,90.0,13.017000000000001,0.0,insulator
V,Al,orthorhombic,4.981,5.175,6.935,90.0,90.0,90.0,8.937999999999999,0.4,insulator
V,As,cubic,3.821,3.821,3.821,90.0,90.0,90.0,11.161,0.627,metal
V,Au,cubic,4.028,4.028,4.028,90.0,90.0,90.0,13.074000000000002,0.524,metal
V,B,cubic,3.331,3.331,3.331,90.0,90.0,90.0,7.393,0.4,metal
V,Ba,orthorhombic,5.416,5.953,10.295,90.0,90.0,90.0,16.597,0.2,insulator
V,Be,cubic,3.395,3.395,3.395,90.0,90.0,90.0,7.8229999999999995,0.201,metal
V,Cd,orthorhombic,5.335,5.416,8.671,90.0,90.0,90.0,12.529000000000002,0.2,insulator
V,Ce,orthorhombic,5.738,5.883,8.542,90.0,90.0,90.0,14.417,0.4,insulator
V,Co,cubic,3.633,3.633,3.633,90.0,90.0,90.0,9.588,0.394,metal
V,Cr,cubic,3.733,3.733,3.733,90.0,90.0,90.0,10.402999999999999,1.0,metal
V,Cu,cubic,3.665,3.665,3.665,90.0,90.0,90.0,9.846,-0.43,metal
V,Dy,cubic,4.262,4.262,4.262,90.0,90.0,90.0,15.482999999999999,0.4,metal
V,Er,cubic,4.228,4.228,4.228,90.0,90.0,90.0,15.110999999999999,0.4,metal
V,Eu,rhombohedral,6.269,6.269,6.269,54.3,54.3,54.3,15.081,0.2,insulator
V,Ga,cubic,3.758,3.758,3.758,90.0,90.0,90.0,10.615,0.4,metal
V,Gd,cubic,4.305,4.305,4.305,90.0,90.0,90.0,15.956,0.398,metal
V,Ge,cubic,3.713,3.713,3.713,90.0,90.0,90.0,10.236,0.595,metal
V,Hf,cubic,4.046,4.046,4.046,90.0,90.0,90.0,13.25,0.6,metal
V,Hg,orthorhombic,5.259,5.678,8.899,90.0,90.0,90.0,13.287,0.2,metal
V,Ho,cubic,4.241,4.241,4.241,90.0,90.0,90.0,15.251,0.401,metal
V,In,cubic,4.079,4.079,4.079,90.0,90.0,90.0,13.575,0.44,metal
V,Ir,cubic,3.901,3.901,3.901,90.0,90.0,90.0,11.877,0.415,metal
V,K,orthorhombic,5.479,5.683,10.354,90.0,90.0,90.0,16.119,0.0,insulator
V,La,orthorhombic,5.725,5.85,8.571,90.0,90.0,90.0,14.350999999999999,0.4,insulator
V,Li,orthorhombic,4.691,5.019,7.601,90.0,90.0,90.0,8.948,0.0,insulator
V,Lu,cubic,4.163,4.163,4.163,90.0,90.0,90.0,14.425999999999998,0.4,metal
V,Mg,cubic,3.752,3.752,3.752,90.0,90.0,90.0,10.562999999999999,0.201,metal
V,Mn,cubic,3.746,3.746,3.746,90.0,90.0,90.0,10.509,1.2,metal
V,Mo,cubic,3.907,3.907,3.907,90.0,90.0,90.0,11.929,0.662,metal
V,Na,orthorhombic,5.305,5.535,8.478,90.0,90.0,90.0,12.446,0.0,insulator
V,Nb,cubic,3.989,3.989,3.989,90.0,90.0,90.0,12.697000000000001,0.693,metal
V,Nd,orthorhombic,5.687,5.808,8.392,90.0,90.0,90.0,13.857999999999999,0.4,insulator
V,Ni,cubic,3.639,3.639,3.639,90.0,90.0,90.0,9.639,0.22,metal
V,Os,cubic,3.871,3.871,3.871,90.0,90.0,90.0,11.602,0.505,metal
V,Pa,cubic,4.362,4.362,4.362,90.0,90.0,90.0,16.596,0.799,metal
V,Pd,cubic,3.908,3.908,3.908,90.0,90.0,90.0,11.940999999999999,0.482,metal
V,Pm,orthorhombic,5.67,5.767,8.324,90.0,90.0,90.0,13.610999999999999,0.4,insulator
V,Pr,orthorhombic,5.723,5.819,8.479,90.0,90.0,90.0,14.118,0.4,insulator
V,Pt,cubic,3.946,3.946,3.946,90.0,90.0,90.0,12.287,0.514,metal
V,Rb,orthorhombic,5.618,5.953,10.66,90.0,90.0,90.0,17.828,0.0,insulator
V,Re,cubic,3.891,3.891,3.891,90.0,90.0,90.0,11.78,0.671,metal
V,Rh,cubic,3.878,3.878,3.878,90.0,90.0,90.0,11.669,0.338,metal
V,Ru,cubic,3.872,3.872,3.872,90.0,90.0,90.0,11.609000000000002,0.28,metal
V,Sb,cubic,4.035,4.035,4.035,90.0,90.0,90.0,13.135,0.693,metal
V,Sc,cubic,3.98,3.98,3.98,90.0,90.0,90.0,12.606,0.402,metal
V,Si,cubic,3.533,3.533,3.533,90.0,90.0,90.0,8.818999999999999,0.6,metal
V,Sm,orthorhombic,5.655,5.74,8.271,90.0,90.0,90.0,13.425,0.4,insulator
V,Sn,orthorhombic,5.362,5.585,7.763,90.0,90.0,90.0,11.623,0.597,metal
V,Sr,orthorhombic,5.532,5.639,9.553,90.0,90.0,90.0,14.899000000000001,0.2,insulator
V,Ta,cubic,3.966,3.966,3.966,90.0,90.0,90.0,12.481,0.727,metal
V,Tb,cubic,4.291,4.291,4.291,90.0,90.0,90.0,15.806,0.401,metal
V,Tc,cubic,3.869,3.869,3.869,90.0,90.0,90.0,11.587,0.668,metal
V,Th,cubic,4.54,4.54,4.54,90.0,90.0,90.0,18.712,0.601,metal
V,Ti,cubic,3.831,3.831,3.831,90.0,90.0,90.0,11.243,0.6,metal
V,Tl,orthorhombic,5.575,5.589,8.116,90.0,90.0,90.0,12.645,0.4,insulator
V,Tm,cubic,4.2,4.2,4.2,90.0,90.0,90.0,14.819,0.4,metal
V,U,cubic,4.308,4.308,4.308,90.0,90.0,90.0,15.994000000000002,0.601,metal
V,V,cubic,3.766,3.766,3.766,90.0,90.0,90.0,10.683,0.8,metal
V,W,cubic,3.913,3.913,3.913,90.0,90.0,90.0,11.982999999999999,0.704,metal
V,Y,cubic,4.29,4.29,4.29,90.0,90.0,90.0,15.792,0.4,metal
V,Yb,orthorhombic,5.393,5.432,8.656,90.0,90.0,90.0,12.677999999999999,0.2,insulator
V,Zn,cubic,3.761,3.761,3.761,90.0,90.0,90.0,10.64,0.403,metal
V,Zr,cubic,4.104,4.104,4.104,90.0,90.0,90.0,13.825999999999999,0.6,metal
W,Ac,rhombohedral,5.928,5.928,5.928,65.7,65.7,65.7,16.558,0.2,metal
W,Ag,orthorhombic,5.252,6.199,8.389,90.0,90.0,90.0,13.655999999999999,0.0,insulator
W,Al,cubic,3.646,3.646,3.646,90.0,90.0,90.0,9.692,0.576,metal
W,As,cubic,3.903,3.903,3.903,90.0,90.0,90.0,11.892999999999999,0.755,metal
W,Au,cubic,4.054,4.054,4.054,90.0,90.0,90.0,13.324000000000002,0.66,metal
W,B,cubic,3.401,3.401,3.401,90.0,90.0,90.0,7.865,0.464,metal
W,Ba,rhombohedral,6.269,6.269,6.269,63.9,63.9,63.9,18.913,0.0,insulator
W,Be,cubic,3.403,3.403,3.403,90.0,90.0,90.0,7.882000000000001,0.274,metal
W,Bi,cubic,4.239,4.239,4.239,90.0,90.0,90.0,15.235,0.835,metal
W,Ca,rhombohedral,5.777,5.777,5.777,62.7,62.7,62.7,14.437999999999999,0.0,insulator
W,Cd,rhombohedral,5.444,5.444,5.444,70.4,70.4,70.4,13.866,0.0,insulator
W,Ce,cubic,4.508,4.508,4.508,90.0,90.0,90.0,18.322,0.601,metal
W,Co,cubic,3.648,3.648,3.648,90.0,90.0,90.0,9.707,0.363,metal
W,Cr,cubic,3.799,3.799,3.799,90.0,90.0,90.0,10.965,1.199,metal
W,Cu,cubic,3.686,3.686,3.686,90.0,90.0,90.0,10.017000000000001,0.482,metal
W,Dy,cubic,4.253,4.253,4.253,90.0,90.0,90.0,15.386,0.602,metal
W,Er,cubic,4.203,4.203,4.203,90.0,90.0,90.0,14.850999999999999,0.6,metal
W,Eu,rhombohedral,5.838,5.838,5.838,63.5,63.5,63.5,15.144,0.0,insulator
W,Fe,cubic,3.808,3.808,3.808,90.0,90.0,90.0,11.042,1.592,metal
W,Ga,rhombohedral,5.259,5.259,5.259,76.2,76.2,76.2,13.458,0.0,metal
W,Gd,cubic,4.308,4.308,4.308,90.0,90.0,90.0,15.992,0.598,metal
W,Ge,cubic,3.787,3.787,3.787,90.0,90.0,90.0,10.859000000000002,0.762,metal
W,Hf,cubic,4.063,4.063,4.063,90.0,90.0,90.0,13.415,0.8,metal
W,Hg,cubic,4.147,4.147,4.147,90.0,90.0,90.0,14.263,0.661,metal
W,Ho,cubic,4.227,4.227,4.227,90.0,90.0,90.0,15.104000000000001,0.601,metal
W,In,rhombohedral,5.494,5.494,5.494,70.4,70.4,70.4,14.255,0.0,metal
W,Ir,cubic,3.924,3.924,3.924,90.0,90.0,90.0,12.082,0.571,metal
W,K,orthorhombic,5.315,6.346,10.199,90.0,90.0,90.0,17.2,0.0,metal
W,La,cubic,4.469,4.469,4.469,90.0,90.0,90.0,17.849,0.6,metal
W,Li,orthorhombic,4.763,5.057,7.786,90.0,90.0,90.0,9.376,0.07,metal
W,Lu,cubic,4.134,4.134,4.134,90.0,90.0,90.0,14.129000000000001,0.6,metal
W,Mg,cubic,3.692,3.692,3.692,90.0,90.0,90.0,10.061,0.387,metal
W,Mn,cubic,3.803,3.803,3.803,90.0,90.0,90.0,10.998,1.4,metal
W,Mo,cubic,3.939,3.939,3.939,90.0,90.0,90.0,12.220999999999998,0.798,metal
W,Na,orthorhombic,5.444,5.75,8.334,90.0,90.0,90.0,13.044,0.005,metal
W,Nb,cubic,4.016,4.016,4.016,90.0,90.0,90.0,12.956,0.837,metal
W,Nd,cubic,4.434,4.434,4.434,90.0,90.0,90.0,17.430999999999997,0.599,metal
W,Ni,cubic,3.673,3.673,3.673,90.0,90.0,90.0,9.906,0.779,metal
W,Np,cubic,4.298,4.298,4.298,90.0,90.0,90.0,15.885,-0.434,metal
W,Os,cubic,3.907,3.907,3.907,90.0,90.0,90.0,11.924000000000001,0.547,metal
W,Pa,cubic,4.374,4.374,4.374,90.0,90.0,90.0,16.736,0.993,metal
W,Pd,cubic,3.93,3.93,3.93,90.0,90.0,90.0,12.139000000000001,0.579,metal
W,Pm,cubic,4.398,4.398,4.398,90.0,90.0,90.0,17.012999999999998,0.6,metal
W,Pr,cubic,4.468,4.468,4.468,90.0,90.0,90.0,17.833,0.6,metal
W,Pt,cubic,3.978,3.978,3.978,90.0,90.0,90.0,12.59,0.627,metal
W,Pu,cubic,4.305,4.305,4.305,90.0,90.0,90.0,15.952,0.739,metal
W,Rb,orthorhombic,5.34,6.542,10.783,90.0,90.0,90.0,18.834,0.0,metal
W,Re,cubic,3.925,3.925,3.925,90.0,90.0,90.0,12.095999999999998,0.792,metal
W,Rh,cubic,3.891,3.891,3.891,90.0,90.0,90.0,11.783,0.528,metal
W,Ru,cubic,3.886,3.886,3.886,90.0,90.0,90.0,11.738,0.446,metal
W,Sb,cubic,4.081,4.081,4.081,90.0,90.0,90.0,13.594000000000001,0.869,metal
W,Sc,cubic,3.96,3.96,3.96,90.0,90.0,90.0,12.422,0.599,metal
W,Si,cubic,3.618,3.618,3.618,90.0,90.0,90.0,9.471,0.751,metal
W,Sm,cubic,4.374,4.374,4.374,90.0,90.0,90.0,16.730999999999998,0.599,metal
W,Sn,orthorhombic,5.535,6.462,6.748,90.0,90.0,90.0,12.065999999999999,0.0,metal
W,Sr,rhombohedral,6.037,6.037,6.037,63.1,63.1,63.1,16.614,0.0,insulator
W,Ta,cubic,3.997,3.997,3.997,90.0,90.0,90.0,12.773,0.874,metal
W,Tb,cubic,4.28,4.28,4.28,90.0,90.0,90.0,15.686,0.599,metal
W,Tc,cubic,3.896,3.896,3.896,90.0,90.0,90.0,11.823,0.774,metal
W,Te,cubic,4.165,4.165,4.165,90.0,90.0,90.0,14.453,0.847,metal
W,Th,cubic,4.534,4.534,4.534,90.0,90.0,90.0,18.641,0.8,metal
W,Ti,cubic,3.856,3.856,3.856,90.0,90.0,90.0,11.466,0.719,metal
W,Tl,orthorhombic,5.342,6.559,10.281,90.0,90.0,90.0,18.012,-0.001,metal
W,Tm,cubic,4.176,4.176,4.176,90.0,90.0,90.0,14.565999999999999,0.6,metal
W,U,cubic,4.323,4.323,4.323,90.0,90.0,90.0,16.159000000000002,1.184,metal
W,V,cubic,3.817,3.817,3.817,90.0,90.0,90.0,11.122,1.0,metal
W,W,cubic,3.946,3.946,3.946,90.0,90.0,90.0,12.289000000000001,0.835,metal
W,Y,cubic,4.255,4.255,4.255,90.0,90.0,90.0,15.402000000000001,0.599,metal
W,Yb,rhombohedral,5.95,5.95,5.95,59.3,59.3,59.3,14.644,0.001,insulator
W,Zn,cubic,3.777,3.777,3.777,90.0,90.0,90.0,10.775,0.488,metal
W,Zr,cubic,4.117,4.117,4.117,90.0,90.0,90.0,13.954,0.8,metal
Y,Ac,cubic,4.662,4.662,4.662,90.0,90.0,90.0,20.264,0.0,metal
Y,Ag,cubic,4.023,4.023,4.023,90.0,90.0,90.0,13.023,0.0,metal
Y,Al,orthorhombic,5.188,5.347,7.394,90.0,90.0,90.0,10.255,0.0,insulator
Y,As,cubic,3.992,3.992,3.992,90.0,90.0,90.0,12.728,0.0,metal
Y,Au,cubic,4.099,4.099,4.099,90.0,90.0,90.0,13.772,0.0,metal
Y,B,cubic,3.463,3.463,3.463,90.0,90.0,90.0,8.307,0.0,insulator
Y,Ba,orthorhombic,6.515,6.787,8.403,90.0,90.0,90.0,18.577,0.2,insulator
Y,Be,tetragonal,3.316,3.316,4.365,90.0,90.0,90.0,9.597999999999999,0.031,metal
Y,Bi,cubic,4.362,4.362,4.362,90.0,90.0,90.0,16.599,0.0,metal
Y,Ca,cubic,4.093,4.093,4.093,90.0,90.0,90.0,13.719000000000001,0.193,metal
Y,Cd,cubic,4.093,4.093,4.093,90.0,90.0,90.0,13.719000000000001,0.0,metal
Y,Ce,cubic,4.536,4.536,4.536,90.0,90.0,90.0,18.662,0.0,insulator
Y,Cr,orthorhombic,5.281,5.578,7.6,90.0,90.0,90.0,11.195,0.6,insulator
Y,Cu,orthorhombic,5.237,5.899,7.174,90.0,90.0,90.0,11.081,0.0,insulator
Y,Dy,cubic,4.263,4.263,4.263,90.0,90.0,90.0,15.491,0.0,insulator
Y,Er,cubic,4.219,4.219,4.219,90.0,90.0,90.0,15.017000000000001,0.0,insulator
Y,Eu,cubic,4.256,4.256,4.256,90.0,90.0,90.0,15.424000000000001,0.107,metal
Y,Fe,orthorhombic,5.298,5.607,7.627,90.0,90.0,90.0,11.329,1.0,insulator
Y,Ga,orthorhombic,5.277,5.565,7.569,90.0,90.0,90.0,11.113,0.0,insulator
Y,Gd,cubic,4.317,4.317,4.317,90.0,90.0,90.0,16.090999999999998,0.0,insulator
Y,Ge,cubic,3.871,3.871,3.871,90.0,90.0,90.0,11.597999999999999,0.0,metal
Y,Hf,orthorhombic,5.464,6.051,7.548,90.0,90.0,90.0,12.477,0.001,metal
Y,Hg,cubic,4.191,4.191,4.191,90.0,90.0,90.0,14.72,0.0,metal
Y,Ho,cubic,4.24,4.24,4.24,90.0,90.0,90.0,15.248,0.0,insulator
Y,Ir,cubic,3.954,3.954,3.954,90.0,90.0,90.0,12.365,0.0,metal
Y,K,orthorhombic,5.958,5.981,10.106,90.0,90.0,90.0,18.007,0.4,metal
Y,La,cubic,4.516,4.516,4.516,90.0,90.0,90.0,18.419,0.0,insulator
Y,Li,orthorhombic,5.023,5.772,7.226,90.0,90.0,90.0,10.475999999999999,0.4,metal
Y,Lu,cubic,4.154,4.154,4.154,90.0,90.0,90.0,14.331,0.0,insulator
Y,Mg,orthorhombic,5.423,5.757,7.371,90.0,90.0,90.0,11.505999999999998,0.201,metal
Y,Mn,orthorhombic,5.293,5.739,7.493,90.0,90.0,90.0,11.38,0.8,insulator
Y,Mo,cubic,3.956,3.956,3.956,90.0,90.0,90.0,12.384,0.006,metal
Y,Na,cubic,3.927,3.927,3.927,90.0,90.0,90.0,12.107000000000001,0.4,metal
Y,Nb,cubic,4.027,4.027,4.027,90.0,90.0,90.0,13.062000000000001,0.0,metal
Y,Nd,cubic,4.454,4.454,4.454,90.0,90.0,90.0,17.67,0.0,insulator
Y,Ni,orthorhombic,5.182,5.523,7.409,90.0,90.0,90.0,10.600999999999999,0.2,metal
Y,Os,cubic,3.937,3.937,3.937,90.0,90.0,90.0,12.206,0.003,metal
Y,Pa,cubic,4.463,4.463,4.463,90.0,90.0,90.0,17.775,0.334,metal
Y,Pd,cubic,3.956,3.956,3.956,90.0,90.0,90.0,12.383,0.0,metal
Y,Pm,cubic,4.413,4.413,4.413,90.0,90.0,90.0,17.189,0.0,insulator
Y,Pr,cubic,4.493,4.493,4.493,90.0,90.0,90.0,18.136,0.0,insulator
Y,Pt,cubic,4.016,4.016,4.016,90.0,90.0,90.0,12.95,0.0,metal
Y,Pu,cubic,4.366,4.366,4.366,90.0,90.0,90.0,16.64,0.954,metal
Y,Rb,orthorhombic,6.164,6.253,9.515,90.0,90.0,90.0,18.335,0.0,insulator
